src,sep,dst,inframes,inbytes,outframes,outbytes,totalframes,totalbytes,relstart,duration
100.168.37.238:63462,<->,100.228.42.147:https,0,0,10,4468,10,4468,0.753043000,0.0896
100.50.96.215:51554,<->,215.158.140.229:https,0,0,10,2655,10,2655,0.751043000,0.6240
199.20.7.43:44007,<->,215.158.239.92:https,0,0,10,1842,10,1842,0.747782000,1.2400
204.200.34.7:57707,<->,136.25.188.177:https,0,0,10,2035,10,2035,0.746408000,0.6527
199.20.4.94:23859,<->,215.158.239.49:https,0,0,10,2075,10,2075,0.744988000,1.2087
195.54.47.3:50496,<->,215.158.239.87:https,0,0,10,1400,10,1400,0.744017000,0.9951
29.214.73.165:56463,<->,215.158.238.92:https,0,0,10,1701,10,1701,0.743394000,1.1259
102.51.130.116:61565,<->,215.158.3.108:http,10,10310,0,0,10,10310,0.737979000,0.1080
133.201.2.177:25615,<->,100.228.42.83:https,0,0,10,7714,10,7714,0.735917000,0.6137
199.121.243.169:36886,<->,136.25.188.220:https,0,0,10,1786,10,1786,0.734319000,0.6558
142.240.56.53:60914,<->,136.25.188.46:https,0,0,10,2075,10,2075,0.732763000,0.7963
246.253.253.107:27651,<->,100.108.23.169:https,10,1143,0,0,10,1143,0.728870000,0.0954
109.222.198.150:49353,<->,56.114.235.120:http,10,5325,0,0,10,5325,0.720652000,0.3102
139.36.120.249:43643,<->,101.224.207.61:https,0,0,10,4293,10,4293,0.719314000,0.6057
109.1.35.91:49647,<->,193.51.144.28:https,10,1190,0,0,10,1190,0.719089000,0.7985
142.223.171.101:27610,<->,136.25.188.227:https,0,0,10,2072,10,2072,0.717754000,1.1002
207.191.224.128:44346,<->,215.158.239.76:https,0,0,10,1403,10,1403,0.713847000,0.5349
139.163.167.27:35303,<->,133.178.227.245:https,0,0,10,6062,10,6062,0.713494000,0.2033
111.147.80.111:34310,<->,246.108.106.178:ddm-rdb,10,11955,0,0,10,11955,0.709608000,1.0419
215.158.238.129:35685,<->,139.163.161.50:http,10,1918,0,0,10,1918,0.707628000,0.5758
106.188.183.217:41552,<->,215.158.238.66:http,0,0,10,5143,10,5143,0.706304000,1.2335
89.155.251.27:11621,<->,8.182.227.14:https,0,0,10,1892,10,1892,0.703034000,0.1779
215.158.239.62:50586,<->,220.28.85.14:https,10,13135,0,0,10,13135,0.694247000,0.0001
104.154.137.226:65142,<->,215.158.238.120:https,0,0,10,3066,10,3066,0.693269000,1.0936
56.121.39.173:13123,<->,249.85.97.100:https,10,3989,0,0,10,3989,0.688166000,0.3770
8.252.253.225:62478,<->,215.158.239.30:http,0,0,10,4982,10,4982,0.687097000,1.1209
156.156.131.245:54683,<->,8.252.221.198:http,0,0,10,524,10,524,0.683943000,1.3152
100.92.3.121:58163,<->,144.72.195.98:https,10,5164,0,0,10,5164,0.682704000,0.2576
220.20.200.133:60736,<->,121.105.194.40:https,10,7198,0,0,10,7198,0.681001000,0.3767
57.247.184.208:55490,<->,215.158.238.113:https,0,0,10,3002,10,3002,0.680774000,0.4799
29.209.59.199:56040,<->,136.25.189.17:https,0,0,10,6633,10,6633,0.680654000,1.1858
207.56.138.208:50181,<->,136.25.188.173:https,0,0,10,2043,10,2043,0.673604000,1.2265
199.68.125.1:49188,<->,136.25.188.209:https,0,0,10,1269,10,1269,0.673266000,0.2734
215.158.239.53:36753,<->,220.28.104.193:https,10,7314,0,0,10,7314,0.669866000,0.3501
143.128.118.67:50881,<->,136.25.188.175:https,0,0,10,950,10,950,0.669225000,0.8105
136.139.59.117:50601,<->,215.158.239.93:https,0,0,10,5300,10,5300,0.668257000,1.3254
80.56.79.5:41912,<->,136.25.189.77:http,0,0,10,4556,10,4556,0.662998000,0.9574
114.94.161.247:60682,<->,215.158.238.198:http,0,0,10,3776,10,3776,0.658700000,1.2741
195.41.136.79:47011,<->,136.25.188.45:https,0,0,10,1637,10,1637,0.649304000,1.2946
199.20.31.215:54351,<->,215.158.239.70:https,0,0,10,1611,10,1611,0.647012000,1.1506
133.178.226.23:59135,<->,96.155.60.254:http,10,3258,0,0,10,3258,0.646686000,1.3509
143.10.156.243:50914,<->,136.25.188.255:https,0,0,10,1066,10,1066,0.646078000,1.2082
122.159.245.156:59988,<->,215.158.238.82:https,0,0,10,3146,10,3146,0.645098000,1.0823
142.221.50.164:11770,<->,215.158.239.56:https,0,0,10,2073,10,2073,0.642808000,0.9211
220.83.32.78:58728,<->,221.102.56.46:https,10,3290,0,0,10,3290,0.639473000,0.1098
143.53.4.153:47692,<->,136.25.188.255:https,0,0,10,2079,10,2079,0.636409000,0.7630
8.253.128.41:48503,<->,8.252.222.204:https,0,0,10,3514,10,3514,0.633178000,1.3654
136.25.189.196:40097,<->,129.222.39.150:http,10,3121,0,0,10,3121,0.627682000,0.5752
103.115.97.227:57701,<->,109.1.58.226:17732,0,0,10,1193,10,1193,0.626752000,0.9639
206.103.215.215:36372,<->,136.25.189.32:https,0,0,10,2063,10,2063,0.625460000,0.3900
196.107.127.197:36754,<->,215.158.239.93:https,0,0,10,1414,10,1414,0.619859000,0.4515
204.0.192.205:38263,<->,215.158.239.57:https,0,0,10,560,10,560,0.618882000,1.3111
69.31.239.5:56259,<->,215.158.238.95:https,0,0,10,2970,10,2970,0.615948000,1.1421
207.239.242.80:49922,<->,215.158.239.70:https,0,0,10,1794,10,1794,0.615574000,0.7433
203.114.24.27:14887,<->,136.25.188.237:https,0,0,10,1978,10,1978,0.614982000,1.0193
144.87.238.89:45846,<->,8.182.253.100:https,0,0,10,1400,10,1400,0.614385000,0.1970
131.144.116.39:62198,<->,215.158.238.190:http,0,0,10,3581,10,3581,0.613247000,1.0055
80.40.11.116:49619,<->,193.51.144.28:https,10,1055,0,0,10,1055,0.613218000,0.8835
192.64.244.21:37955,<->,8.45.175.31:https,10,8205,0,0,10,8205,0.612231000,0.2075
74.71.40.209:57927,<->,139.163.96.127:https,0,0,10,572,10,572,0.604475000,1.3090
17.0.7.92:62626,<->,8.220.190.86:https,0,0,10,3542,10,3542,0.600838000,0.7347
57.210.107.8:62999,<->,136.25.188.239:https,0,0,10,1749,10,1749,0.596572000,0.1706
126.219.194.74:58334,<->,136.25.189.14:https,0,0,10,4175,10,4175,0.594804000,0.9874
8.176.8.248:41692,<->,215.158.61.243:https,10,3129,0,0,10,3129,0.594403000,1.2856
56.99.122.10:15735,<->,136.25.188.253:https,0,0,10,1219,10,1219,0.592170000,0.9497
207.114.255.71:59175,<->,215.158.239.50:https,0,0,10,1411,10,1411,0.589901000,0.5905
247.127.88.19:51181,<->,221.102.108.186:https,0,0,10,7772,10,7772,0.583591000,0.7451
215.158.238.68:59764,<->,139.163.161.50:http,10,2807,0,0,10,2807,0.580663000,1.3183
8.176.8.104:60689,<->,215.158.61.202:http,10,8254,0,0,10,8254,0.579626000,1.0756
192.228.25.179:49170,<->,133.178.226.234:http,0,0,10,12556,10,12556,0.574325000,1.0011
97.227.196.236:31436,<->,139.163.95.3:http,0,0,10,1040,10,1040,0.572367000,0.0927
197.113.99.188:20375,<->,136.25.188.176:https,0,0,10,560,10,560,0.567971000,0.2292
111.147.237.123:53158,<->,0.195.218.61:https,10,1166,0,0,10,1166,0.565815000,1.3497
133.178.226.246:51412,<->,139.163.167.38:http,10,11389,0,0,10,11389,0.563248000,1.0828
220.39.233.180:54070,<->,136.25.188.197:https,0,0,10,4059,10,4059,0.561573000,1.2829
145.186.84.51:43077,<->,54.37.245.208:https,10,7755,0,0,10,7755,0.557462000,0.6770
137.129.0.243:47525,<->,129.47.117.200:http,10,5945,0,0,10,5945,0.555644000,1.3405
131.36.198.59:39416,<->,133.178.226.28:http,0,0,10,4690,10,4690,0.552299000,1.3740
126.219.101.159:60383,<->,215.158.238.190:http,0,0,10,3759,10,3759,0.550199000,1.4497
233.121.195.221:49878,<->,8.183.25.124:https,0,0,10,1470,10,1470,0.546500000,0.2698
143.10.219.32:8916,<->,136.25.188.176:https,0,0,10,2056,10,2056,0.545435000,0.6704
57.210.107.16:47525,<->,136.25.188.227:https,0,0,10,4299,10,4299,0.544836000,0.9732
126.219.194.40:63975,<->,215.158.239.70:http,0,0,10,5757,10,5757,0.540493000,1.2663
69.150.168.203:63880,<->,133.178.226.7:https,0,0,10,5524,10,5524,0.537396000,1.2064
199.20.29.164:63795,<->,215.158.239.59:https,0,0,10,1407,10,1407,0.536047000,0.8400
215.158.238.129:55038,<->,0.195.253.228:https,10,14111,0,0,10,14111,0.535598000,0.0001
199.33.113.60:49811,<->,136.25.188.253:https,0,0,10,1704,10,1704,0.535384000,0.7754
92.162.253.68:37527,<->,144.83.60.153:http,10,13481,0,0,10,13481,0.532461000,0.0002
116.106.46.86:46173,<->,136.25.189.33:https,0,0,10,1877,10,1877,0.528755000,0.2431
126.219.247.1:44073,<->,133.178.226.90:https,0,0,10,3983,10,3983,0.528252000,1.0953
139.148.178.253:25864,<->,8.182.253.40:https,0,0,10,1461,10,1461,0.525519000,0.0934
204.187.39.175:6928,<->,136.25.188.238:https,0,0,10,1410,10,1410,0.525139000,0.3204
8.219.184.95:58266,<->,133.178.227.1:http,0,0,10,2594,10,2594,0.520787000,0.9169
220.39.202.203:63566,<->,215.158.238.54:https,0,0,10,3258,10,3258,0.518280000,1.2131
133.178.227.61:42441,<->,220.28.114.28:http,10,7162,0,0,10,7162,0.515751000,1.3709
159.112.18.124:49527,<->,0.195.210.46:https,0,0,10,2465,10,2465,0.515692000,0.6029
144.87.238.89:63966,<->,8.182.243.208:https,0,0,10,1250,10,1250,0.511496000,0.4629
197.113.99.151:55132,<->,136.25.188.174:https,0,0,10,596,10,596,0.508678000,0.7628
207.57.66.250:56827,<->,136.25.188.209:https,0,0,10,506,10,506,0.501579000,1.4521
195.43.81.103:39522,<->,215.158.239.92:https,0,0,10,1393,10,1393,0.495412000,0.3282
199.39.215.192:32834,<->,136.25.188.163:https,0,0,10,2073,10,2073,0.490349000,0.6859
8.176.8.205:59031,<->,215.158.61.189:http,10,6888,0,0,10,6888,0.488014000,1.4489
136.25.188.49:35986,<->,80.57.141.130:https,10,6086,0,0,10,6086,0.486186000,0.0837
143.76.107.239:32156,<->,136.25.188.238:https,0,0,10,1461,10,1461,0.485575000,0.7375
57.97.102.151:47733,<->,215.158.140.241:http,0,0,10,1834,10,1834,0.484701000,0.2813
95.246.192.238:51773,<->,8.252.221.199:http,0,0,10,838,10,838,0.484126000,0.3617
199.20.28.113:46093,<->,215.158.239.76:https,0,0,10,1734,10,1734,0.477692000,1.1091
50.49.94.154:12791,<->,136.25.188.173:https,0,0,10,2060,10,2060,0.472723000,0.3866
122.29.158.171:43061,<->,215.158.239.31:http,0,0,10,4892,10,4892,0.471006000,1.3383
80.47.111.90:40984,<->,133.178.226.19:https,0,0,10,6617,10,6617,0.466080000,1.4706
8.252.253.227:35672,<->,215.158.239.41:http,0,0,10,3592,10,3592,0.465237000,1.2119
96.135.155.31:43802,<->,136.25.189.57:https,0,0,10,5892,10,5892,0.458066000,1.3952
126.219.194.182:48223,<->,136.25.188.198:http,0,0,10,2300,10,2300,0.457502000,0.7379
142.206.141.203:26898,<->,136.25.188.236:https,0,0,10,977,10,977,0.456250000,0.8172
8.192.205.0:59056,<->,215.158.238.209:http,0,0,10,2524,10,2524,0.452599000,0.6636
99.162.77.146:26185,<->,53.243.9.83:https,10,4233,0,0,10,4233,0.449240000,0.6985
196.246.22.239:34207,<->,136.25.188.178:https,0,0,10,656,10,656,0.447404000,1.3101
:::53157,<->,:::https,0,0,10,1221,10,1221,0.444364000,0.2313
29.212.180.201:56769,<->,136.25.189.18:https,0,0,10,4319,10,4319,0.439950000,1.3289
96.156.169.235:53894,<->,136.25.189.77:https,0,0,10,4815,10,4815,0.438289000,0.7060
195.41.238.252:59781,<->,136.25.188.198:https,0,0,10,1552,10,1552,0.434376000,0.8148
204.184.11.236:57959,<->,136.25.188.239:https,0,0,10,2081,10,2081,0.431149000,0.7396
106.188.184.70:57321,<->,215.158.239.30:http,0,0,10,3614,10,3614,0.427384000,1.5695
215.158.239.211:55459,<->,145.82.220.164:https,10,5757,0,0,10,5757,0.423804000,0.0772
142.228.173.132:26577,<->,136.25.188.225:https,0,0,10,500,10,500,0.421714000,0.0226
139.249.90.146:28937,<->,100.120.38.6:https,10,4991,0,0,10,4991,0.419126000,1.2915
132.180.38.22:51961,<->,8.220.202.4:https,0,0,10,893,10,893,0.418680000,0.1966
134.240.235.240:51752,<->,159.137.141.196:http,0,0,10,1171,10,1171,0.412433000,0.3989
144.87.235.136:45137,<->,137.83.182.31:https,10,500,0,0,10,500,0.410939000,1.3003
6.116.31.30:35269,<->,215.158.238.104:https,0,0,10,3034,10,3034,0.410185000,0.6162
8.42.43.23:63010,<->,136.25.188.175:https,0,0,10,4239,10,4239,0.407625000,1.5201
98.236.90.167:35957,<->,53.83.207.25:https,10,7043,0,0,10,7043,0.406834000,0.2327
116.107.47.35:48120,<->,215.158.238.80:https,0,0,10,1733,10,1733,0.402483000,0.2399
112.29.96.63:55487,<->,50.224.76.235:http,0,0,10,4294,10,4294,0.398706000,0.3192
200.174.223.53:19218,<->,53.68.64.193:http-alt,10,668,0,0,10,668,0.392449000,1.5818
204.184.27.177:40588,<->,136.25.188.253:https,0,0,10,621,10,621,0.392334000,0.9209
99.192.168.180:64993,<->,133.178.226.29:http,0,0,10,4018,10,4018,0.392014000,1.5782
56.8.21.164:street-stream,<->,8.182.141.52:https,0,0,10,1036,10,1036,0.390659000,0.4510
199.20.28.194:12148,<->,215.158.239.56:https,0,0,10,1611,10,1611,0.387523000,1.2011
136.25.189.60:63551,<->,56.28.207.205:https,10,5641,0,0,10,5641,0.386172000,1.0313
8.179.43.9:44097,<->,133.178.226.61:https,0,0,10,2938,10,2938,0.382242000,1.0958
68.231.26.200:51454,<->,215.158.238.177:https,0,0,10,5108,10,5108,0.381459000,1.5599
194.234.236.73:54065,<->,136.25.188.243:https,0,0,10,1341,10,1341,0.377427000,1.5062
57.227.83.169:63273,<->,136.25.188.255:https,0,0,10,1861,10,1861,0.377239000,0.2378
42.97.54.90:59510,<->,215.158.238.132:https,0,0,10,1749,10,1749,0.376773000,0.2214
142.223.188.46:43997,<->,136.25.188.220:https,0,0,10,1611,10,1611,0.375908000,1.5331
207.190.159.218:41073,<->,215.158.239.50:https,0,0,10,1523,10,1523,0.374564000,0.9899
196.88.224.202:14804,<->,136.25.188.237:https,0,0,10,1187,10,1187,0.371781000,1.5029
120.154.71.52:34667,<->,215.158.239.49:https,0,0,10,5328,10,5328,0.371552000,1.5082
159.58.186.67:53657,<->,8.20.87.155:http,0,0,10,1053,10,1053,0.369111000,0.6437
111.146.147.199:50653,<->,53.200.100.108:https,10,4383,0,0,10,4383,0.368358000,0.3470
91.69.181.168:65438,<->,144.85.170.254:http,0,0,10,950,10,950,0.368059000,0.3412
148.55.210.201:46974,<->,215.158.238.105:https,0,0,10,3018,10,3018,0.364836000,0.5815
207.233.248.44:49238,<->,50.223.3.228:http,0,0,10,500,10,500,0.360880000,1.5977
207.61.19.4:14546,<->,215.158.239.79:https,0,0,10,500,10,500,0.357776000,0.5462
80.47.111.107:52321,<->,215.158.238.81:https,0,0,10,1781,10,1781,0.357490000,0.7874
97.85.150.178:45903,<->,8.52.173.15:https,0,0,10,1984,10,1984,0.356456000,0.6282
131.144.113.182:42957,<->,215.158.238.133:https,0,0,10,1861,10,1861,0.356315000,0.4676
136.25.188.36:45610,<->,111.42.21.99:http,10,3070,0,0,10,3070,0.355626000,1.2266
80.38.33.214:43409,<->,129.254.96.10:https,10,4982,0,0,10,4982,0.355543000,0.1438
33.233.141.227:42995,<->,129.236.114.39:http,10,9644,0,0,10,9644,0.355456000,0.7045
214.237.183.200:48520,<->,8.220.238.62:http,0,0,10,2075,10,2075,0.355333000,0.7382
195.54.95.180:23324,<->,136.25.188.52:https,0,0,10,1269,10,1269,0.355307000,0.3577
207.190.127.169:39794,<->,136.25.188.174:https,0,0,10,1770,10,1770,0.353839000,0.7692
57.227.83.247:57964,<->,136.25.188.221:https,0,0,10,560,10,560,0.351281000,0.0014
210.95.218.219:43436,<->,8.220.202.151:http,0,0,10,1834,10,1834,0.348263000,0.7355
142.253.75.176:49761,<->,136.25.188.174:https,0,0,10,536,10,536,0.342971000,1.2854
98.87.145.146:16448,<->,139.163.0.100:http,0,0,10,560,10,560,0.340123000,1.6431
98.28.95.88:54755,<->,215.158.239.94:https,0,0,10,4479,10,4479,0.339380000,1.6025
113.23.20.251:63416,<->,215.158.238.148:https,0,0,10,4399,10,4399,0.338176000,1.5115
117.50.142.14:60195,<->,50.224.49.194:http,0,0,10,560,10,560,0.337273000,1.6032
199.82.93.225:53880,<->,136.25.188.53:https,0,0,10,1475,10,1475,0.331941000,0.8392
46.36.234.165:53730,<->,138.98.250.43:http,0,0,10,500,10,500,0.330843000,1.6007
145.10.79.98:7748,<->,50.224.49.194:http,0,0,10,560,10,560,0.329629000,1.5988
:::58381,<->,:::https,0,0,10,900,10,900,0.328428000,0.2075
195.40.2.86:52599,<->,136.25.188.208:https,0,0,10,506,10,506,0.328427000,0.7648
120.154.221.245:47721,<->,215.158.238.47:https,0,0,10,2986,10,2986,0.326429000,1.6397
204.185.172.15:33808,<->,136.25.188.46:https,0,0,10,572,10,572,0.326090000,0.1903
106.188.214.9:65444,<->,215.158.239.4:http,0,0,10,3656,10,3656,0.323295000,1.4290
43.52.162.153:63878,<->,8.252.221.206:http,0,0,10,1119,10,1119,0.322693000,1.6499
142.255.224.168:50307,<->,136.25.188.210:https,0,0,10,1193,10,1193,0.320452000,0.2520
204.2.7.188:27897,<->,215.158.239.93:https,0,0,10,560,10,560,0.316883000,0.0525
122.159.123.1:35087,<->,215.158.140.76:http,0,0,10,1592,10,1592,0.316589000,0.7664
136.25.188.247:58568,<->,216.184.1.125:https,10,7094,0,0,10,7094,0.314648000,0.1656
33.209.219.58:47025,<->,133.178.227.27:http,0,0,10,3981,10,3981,0.314052000,1.5720
69.150.168.234:51251,<->,136.25.188.223:https,0,0,10,4175,10,4175,0.307559000,1.5052
96.156.169.160:35810,<->,136.25.189.34:https,0,0,10,4895,10,4895,0.305790000,0.9773
97.126.124.195:58022,<->,54.48.104.170:https,10,4676,0,0,10,4676,0.304705000,0.4904
207.193.113.144:45087,<->,8.252.222.179:https,0,0,10,644,10,644,0.303544000,1.5574
113.23.104.215:62835,<->,215.158.238.132:https,0,0,10,3871,10,3871,0.301475000,1.5715
104.3.168.53:63462,<->,133.178.227.24:http,0,0,10,3700,10,3700,0.298797000,1.3365
142.182.55.169:35513,<->,215.158.239.99:https,0,0,10,560,10,560,0.296467000,0.2286
133.178.226.54:63529,<->,100.120.38.6:https,10,11081,0,0,10,11081,0.295277000,1.3642
38.104.11.36:37959,<->,215.158.238.82:https,0,0,10,3046,10,3046,0.295137000,1.5785
89.183.104.227:58839,<->,125.12.139.167:43233,10,13960,0,0,10,13960,0.295034000,1.6820
199.20.28.34:24080,<->,215.158.239.92:https,0,0,10,560,10,560,0.294579000,0.0700
97.94.150.221:46560,<->,50.224.108.163:https,0,0,10,2066,10,2066,0.294257000,0.3381
116.106.61.226:54125,<->,215.158.238.113:https,0,0,10,1745,10,1745,0.293510000,0.5612
104.3.168.203:56841,<->,215.158.238.148:https,0,0,10,4399,10,4399,0.293008000,1.6873
8.222.6.193:39087,<->,8.252.223.143:https,0,0,10,1653,10,1653,0.292631000,0.1558
194.237.78.125:63526,<->,136.25.188.174:https,0,0,10,1526,10,1526,0.292354000,0.9204
221.196.122.249:65355,<->,138.98.250.39:http,0,0,10,560,10,560,0.290890000,1.6191
94.194.188.21:61239,<->,8.252.221.236:http,0,0,10,1316,10,1316,0.289914000,1.6753
113.23.104.220:54925,<->,136.25.188.254:https,0,0,10,3002,10,3002,0.284784000,1.5513
131.2.115.254:41738,<->,215.158.238.83:https,0,0,10,4255,10,4255,0.283670000,1.7073
197.161.94.7:54174,<->,8.252.222.23:https,0,0,10,560,10,560,0.283287000,1.0281
199.32.203.17:64129,<->,136.25.188.177:https,0,0,10,572,10,572,0.283011000,0.5795
133.56.180.24:39709,<->,136.25.189.0:https,0,0,10,4207,10,4207,0.282538000,1.6457
221.196.122.125:56909,<->,138.98.250.39:http,0,0,10,560,10,560,0.277435000,1.5993
142.228.48.50:58831,<->,136.25.188.252:https,0,0,10,2077,10,2077,0.276951000,0.6368
204.63.66.52:61055,<->,136.25.188.220:https,0,0,10,2044,10,2044,0.275017000,0.5528
196.206.163.14:47176,<->,136.25.188.255:https,0,0,10,560,10,560,0.274594000,0.9164
207.115.181.57:49536,<->,215.158.239.50:https,0,0,10,624,10,624,0.274535000,1.0994
126.207.73.76:62608,<->,215.158.238.105:https,0,0,10,1813,10,1813,0.274113000,0.2428
98.87.189.80:itwo-server,<->,212.164.136.25:http,0,0,10,560,10,560,0.273643000,1.6032
8.240.116.196:34467,<->,133.178.227.24:https,0,0,10,3679,10,3679,0.272438000,1.2389
102.15.50.166:49487,<->,8.52.178.59:https,0,0,10,1078,10,1078,0.272138000,0.2199
126.219.102.63:40291,<->,133.178.227.24:http,0,0,10,4631,10,4631,0.270879000,1.6371
8.176.8.215:35707,<->,215.158.61.189:https,10,3833,0,0,10,3833,0.270534000,1.5236
29.211.165.103:35987,<->,133.178.227.16:http,0,0,10,3858,10,3858,0.268256000,1.7259
197.7.105.185:11124,<->,8.183.25.25:https,0,0,10,1244,10,1244,0.267978000,0.7968
105.97.132.175:50855,<->,139.163.96.127:https,0,0,10,530,10,530,0.265347000,1.5975
48.55.122.124:49315,<->,53.231.94.90:https,10,13586,0,0,10,13586,0.263305000,1.6244
29.212.180.226:34670,<->,215.158.239.71:https,0,0,10,4948,10,4948,0.262959000,1.6771
148.55.210.228:62122,<->,215.158.238.67:https,0,0,10,4159,10,4159,0.262950000,1.6250
89.153.100.167:51684,<->,136.25.188.240:https,0,0,10,2016,10,2016,0.262743000,0.6635
33.233.141.16:53448,<->,205.127.108.113:https,10,4423,0,0,10,4423,0.261346000,1.5519
207.172.165.168:40121,<->,136.25.188.163:https,0,0,10,1269,10,1269,0.253645000,1.6694
6.20.41.44:60566,<->,8.182.226.78:https,0,0,10,1855,10,1855,0.253287000,1.3101
143.155.227.58:64540,<->,136.25.188.225:https,0,0,10,1589,10,1589,0.252723000,0.9216
116.106.46.57:43456,<->,136.25.189.77:http,0,0,10,5695,10,5695,0.252076000,1.6052
120.154.221.231:48808,<->,136.25.188.55:https,0,0,10,4287,10,4287,0.250144000,1.5063
199.20.29.159:16005,<->,215.158.239.84:https,0,0,10,1682,10,1682,0.249966000,1.4411
80.41.63.61:52518,<->,124.63.50.43:https,10,5945,0,0,10,5945,0.245752000,0.9094
136.139.59.124:62234,<->,215.158.238.32:https,0,0,10,1928,10,1928,0.241684000,1.5167
204.190.211.116:45317,<->,136.25.188.175:https,0,0,10,1611,10,1611,0.240888000,1.5001
35.56.98.42:52686,<->,53.76.72.192:distinct,10,560,0,0,10,560,0.238429000,1.5347
192.204.123.40:54198,<->,215.158.239.57:https,0,0,10,4319,10,4319,0.238102000,1.3639
192.204.123.52:37689,<->,136.25.189.83:https,0,0,10,5764,10,5764,0.236696000,1.7599
111.151.78.71:62935,<->,215.158.140.60:http,0,0,10,3428,10,3428,0.235938000,1.6117
112.226.31.137:62875,<->,92.168.217.241:http,0,0,10,1053,10,1053,0.235287000,1.7551
215.158.140.247:63772,<->,220.28.85.14:http,10,12345,0,0,10,12345,0.233313000,0.0038
149.235.39.67:54912,<->,145.252.120.231:eli,0,0,10,500,10,500,0.233057000,0.3687
126.219.194.17:61024,<->,215.158.239.49:https,0,0,10,6617,10,6617,0.232745000,1.2020
207.84.253.83:62282,<->,136.25.188.209:https,0,0,10,1026,10,1026,0.232738000,0.7735
89.183.104.143:53699,<->,120.41.168.218:10499,10,12614,0,0,10,12614,0.231423000,1.4470
82.99.227.248:63880,<->,139.163.16.210:http,0,0,10,11162,10,11162,0.231027000,1.6577
80.56.79.11:39555,<->,215.158.239.92:https,0,0,10,5412,10,5412,0.230308000,1.2643
33.209.219.164:64659,<->,215.158.239.78:https,0,0,10,4042,10,4042,0.229111000,0.9134
8.222.109.115:43783,<->,215.158.238.97:https,0,0,10,620,10,620,0.226697000,1.7594
8.215.68.58:56009,<->,136.25.189.44:http,0,0,10,4463,10,4463,0.226668000,1.3211
199.20.30.62:38427,<->,215.158.239.96:https,0,0,10,2154,10,2154,0.224593000,1.5198
29.213.219.87:44477,<->,136.25.189.12:http,0,0,10,5816,10,5816,0.223617000,1.6629
35.56.31.182:51085,<->,8.182.226.78:https,0,0,10,5426,10,5426,0.222625000,0.9532
207.63.21.191:53384,<->,215.158.239.51:https,0,0,10,2059,10,2059,0.219511000,0.4922
122.158.51.62:34381,<->,133.178.226.38:https,0,0,10,4079,10,4079,0.219106000,1.7527
126.219.100.183:37200,<->,133.178.227.1:http,0,0,10,2557,10,2557,0.216898000,1.7258
96.135.155.20:54435,<->,136.25.189.2:https,0,0,10,6633,10,6633,0.216239000,1.5869
126.219.132.29:47501,<->,215.158.238.250:http,0,0,10,4672,10,4672,0.215125000,1.6843
159.224.8.238:18894,<->,138.98.250.39:http,0,0,10,560,10,560,0.214289000,1.6907
96.58.68.79:17571,<->,8.220.202.4:https,0,0,10,864,10,864,0.213037000,0.9215
207.58.49.144:52096,<->,136.25.188.198:https,0,0,10,1469,10,1469,0.212919000,1.7309
192.171.32.183:35285,<->,215.158.140.229:http,0,0,10,3728,10,3728,0.212646000,1.7695
122.158.53.52:37108,<->,215.158.239.35:http,0,0,10,4670,10,4670,0.211517000,1.6653
131.158.117.199:20491,<->,50.224.76.248:http,0,0,10,3874,10,3874,0.210956000,0.3824
69.132.194.169:45076,<->,136.25.188.179:https,0,0,10,1741,10,1741,0.210914000,1.4964
199.20.30.178:53399,<->,215.158.239.76:https,0,0,10,608,10,608,0.210139000,1.5304
33.209.217.202:57675,<->,215.158.238.94:http,0,0,10,4513,10,4513,0.209237000,0.8190
113.23.66.34:37099,<->,133.178.227.40:http,0,0,10,3691,10,3691,0.208624000,1.3757
133.55.11.209:29528,<->,138.98.250.39:http,0,0,10,560,10,560,0.206750000,1.6127
143.135.48.154:11864,<->,215.158.239.99:https,0,0,10,1052,10,1052,0.205500000,0.4321
18.202.90.231:46181,<->,215.158.238.190:http,0,0,10,3688,10,3688,0.203648000,1.5816
144.54.85.148:40898,<->,138.98.250.43:http,0,0,10,560,10,560,0.203419000,1.5998
196.105.48.2:45371,<->,215.158.239.76:https,0,0,10,560,10,560,0.203363000,0.1302
255.17.29.137:40971,<->,8.220.205.146:https,0,0,10,1186,10,1186,0.201809000,0.4368
27.178.41.41:59887,<->,133.178.226.19:https,0,0,10,4303,10,4303,0.199533000,1.6602
221.196.123.26:24417,<->,212.164.136.25:http,0,0,10,560,10,560,0.198681000,1.5996
195.42.202.249:25863,<->,215.158.239.70:https,0,0,10,1520,10,1520,0.197907000,1.2467
221.196.122.81:20434,<->,212.164.136.25:http,0,0,10,560,10,560,0.196718000,1.5996
136.106.78.232:49502,<->,138.98.250.39:http,0,0,10,584,10,584,0.196457000,1.5992
131.1.195.40:55301,<->,133.178.227.79:http,0,0,10,2612,10,2612,0.194886000,1.3105
196.88.109.62:28863,<->,215.158.239.56:https,0,0,10,500,10,500,0.190252000,0.4585
195.40.127.28:54144,<->,136.25.188.225:https,0,0,10,2248,10,2248,0.189804000,0.4649
8.176.8.183:55459,<->,215.158.61.202:http,10,3545,0,0,10,3545,0.188816000,1.3825
144.54.85.196:18641,<->,138.98.250.39:http,0,0,10,560,10,560,0.188285000,1.7258
111.150.187.205:43992,<->,215.158.140.60:http,0,0,10,3700,10,3700,0.187478000,1.7060
199.20.29.6:19619,<->,215.158.239.92:https,0,0,10,1285,10,1285,0.187329000,0.6199
